handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13874,,,4.0,TRUE,,,InStock,1.0,,,,Team Royal,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_11247,,,,TRUE,,,InStock,1.0,,,,Carbon Grey,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_11255,,,,TRUE,,,InStock,1.0,,,,Black,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_11259,,,,TRUE,,,InStock,1.0,,,,Charcoal Heather,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20354,,,,TRUE,,,InStock,1.0,,,,Bone,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_11248,,,2.0,TRUE,,,InStock,1.0,,,,Carbon Grey,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20367,,,,TRUE,,,InStock,1.0,,,,Team Red,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_16158,,,,TRUE,,,InStock,1.0,,,,Forest Green,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13871,,,,TRUE,,,InStock,1.0,,,,Team Royal,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20363,,,,TRUE,,,InStock,1.0,,,,Vintage Black,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20352,,,4.0,TRUE,,,InStock,1.0,,,,Bone,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13255,,,,TRUE,,,InStock,1.0,,,,Navy Blazer,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20356,,,,TRUE,,,InStock,1.0,,,,Bone,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_11260,,,,TRUE,,,InStock,1.0,,,,Charcoal Heather,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_16159,,,,TRUE,,,InStock,1.0,,,,Forest Green,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13254,,,,TRUE,,,InStock,1.0,,,,Navy Blazer,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20353,,,2.0,TRUE,,,InStock,1.0,,,,Bone,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_11263,,,2.0,TRUE,,,InStock,1.0,,,,Charcoal Heather,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13869,,,,TRUE,,,InStock,1.0,,,,Team Royal,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20358,,,4.0,TRUE,,,InStock,1.0,,,,Vintage Black,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13872,,,,TRUE,,,InStock,1.0,,,,Team Royal,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13864,,,,TRUE,,,InStock,1.0,,,,Dusty Rose,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_16157,,,,TRUE,,,InStock,1.0,,,,Forest Green,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13253,,,,TRUE,,,InStock,1.0,,,,Navy Blazer,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_11244,,,,TRUE,,,InStock,1.0,,,,Carbon Grey,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_11257,,,,TRUE,,,InStock,1.0,,,,Black,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20366,,,,TRUE,,,InStock,1.0,,,,Team Red,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13863,,,,TRUE,,,InStock,1.0,,,,Dusty Rose,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20362,,,,TRUE,,,InStock,1.0,,,,Vintage Black,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13260,,,4.0,TRUE,,,InStock,1.0,,,,Charcoal Heather,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13865,,,,TRUE,,,InStock,1.0,,,,Dusty Rose,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20368,,,,TRUE,,,InStock,1.0,,,,Team Red,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20359,,,2.0,TRUE,,,InStock,1.0,,,,Vintage Black,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_16156,,,,TRUE,,,InStock,1.0,,,,Forest Green,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20365,,,2.0,TRUE,,,InStock,1.0,,,,Team Red,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13252,,,,TRUE,,,InStock,1.0,,,,Navy Blazer,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_11256,,,,TRUE,,,InStock,1.0,,,,Black,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13257,,,4.0,TRUE,,,InStock,1.0,,,,Navy Blazer,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_20364,,,4.0,TRUE,,,InStock,1.0,,,,Team Red,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_11246,,,,TRUE,,,InStock,1.0,,,,Carbon Grey,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_13258,,,4.0,TRUE,,,InStock,1.0,,,,Black,,,3XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_11254,,,,TRUE,,,InStock,1.0,,,,Black,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_eaf38a50-c646-4ae8-9867-6febd0e60de7,Variant,,,,,679095BECAE83_11258,,,2.0,TRUE,,,InStock,1.0,,,,Black,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Product,Kepler's First Law,An ellipse.,e13df5_f8cd3dbcd822432a87136815ad1dd24f~mv2.jpg;e13df5_854482049e3f491997f86394ca84315d~mv2.jpg;e13df5_a0ba23cde99d452b831cdc613e8822e7~mv2.jpg;e13df5_7aa18adb171a4b8d9a4b41b4bafe1521~mv2.jpg;e13df5_1210a9fc9c6b479e9fb845aa28861f5d~mv2.jpg;e13df5_2591e66ce3f94849af549c89d3d3524c~mv2.jpg;e13df5_cb91e289a5594d10b06d333fc07875f9~mv2.jpg;e13df5_75a24974932a4997b6604f012b16458e~mv2.jpg;e13df5_9c25c27e741f4829b0fc37759e8d072b~mv2.jpg;e13df5_cee622cca8454868bc585e12bc51e0eb~mv2.jpg;e13df5_ffc78df6110b461dbda52be8cfc05328~mv2.jpg;e13df5_7a3af28926ef4abfad8e856b72ea93c1~mv2.jpg;e13df5_4065760be0064139a46323d5287e86eb~mv2.jpg;e13df5_823874fa81e5472db93457827e9430a6~mv2.jpg;e13df5_47fd708fc6284eab886a6562ad631c80~mv2.jpg;e13df5_601458c806af4e50b5190a3a39bd76d7~mv2.jpg;e13df5_f88537724a424fb9aae36e3950806dfa~mv2.jpg;e13df5_1e8cfda03417409895cf41ffe0440b5b~mv2.jpg;e13df5_99c662d4b7934aa8b1313b45dc492f90~mv2.jpg;e13df5_b9e2dca1289b48998ebdac3dd7fe525e~mv2.jpg;e13df5_ef627ebc1bf44545b392744b176577e3~mv2.jpg;e13df5_60f0b24074164704b2767415b2829bbb~mv2.jpg;e13df5_d5dfab29fe844003be23a99aec443c57~mv2.jpg;e13df5_8c9dfd38cf4a425694d6424fae5fc2d5~mv2.jpg;e13df5_6f09bd74e45d46b3be299a8a7943f6cf~mv2.jpg;e13df5_a1031a075f1e4c0fbc5ffff18edaab70~mv2.jpg;e13df5_8e464837ee0849fcb436db8117683d1b~mv2.jpg;e13df5_b03ff3686b5b4bafb6470fa5e0a415be~mv2.jpg;e13df5_35018e75d4f94d65a4dcea0cb0421629~mv2.jpg;e13df5_450abb0eaad54234ae6ce05e3e0b4e3f~mv2.jpg;e13df5_d2b2187597544350a7ef6c4f2a9d972a~mv2.jpg;e13df5_08cd26c18ee6459f94d71b480d479dcb~mv2.jpg;e13df5_99543bd0115c4c68817e145f2d70bc6a~mv2.jpg;e13df5_1b5b5eac3f5640b882fc15b096ad77a6~mv2.jpg;e13df5_9f82c43176c445bca210897431b8d97d~mv2.jpg;e13df5_59e7ce71e16447979f6431b167f372b6~mv2.jpg,Merchandise,,,38.24,,TRUE,PERCENT,0.0,InStock,,,Color,DROP_DOWN,Black;Team Royal;Purple;Forest Green;Team Red;Dusty Rose;Carbon Grey;Sky Blue;Bone,Size,DROP_DOWN,S;M;L;XL;2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13906,,,,TRUE,,,InStock,1.5,,,,Team Royal,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_16166,,,2.0,TRUE,,,InStock,1.5,,,,Forest Green,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_16164,,,,TRUE,,,InStock,1.5,,,,Forest Green,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13912,,,,TRUE,,,InStock,1.5,,,,Purple,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13908,,,,TRUE,,,InStock,1.5,,,,Team Royal,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_20285,,,,TRUE,,,InStock,1.5,,,,Bone,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13920,,,,TRUE,,,InStock,1.5,,,,Sky Blue,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13909,,,2.0,TRUE,,,InStock,1.5,,,,Team Royal,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13905,,,,TRUE,,,InStock,1.5,,,,Team Royal,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_20282,,,2.0,TRUE,,,InStock,1.5,,,,Team Red,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_16162,,,,TRUE,,,InStock,1.5,,,,Forest Green,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_20280,,,,TRUE,,,InStock,1.5,,,,Team Red,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_10779,,,,TRUE,,,InStock,1.5,,,,Black,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13913,,,,TRUE,,,InStock,1.5,,,,Purple,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_10787,,,,TRUE,,,InStock,1.5,,,,Carbon Grey,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13891,,,2.0,TRUE,,,InStock,1.5,,,,Dusty Rose,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_10784,,,,TRUE,,,InStock,1.5,,,,Carbon Grey,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13890,,,,TRUE,,,InStock,1.5,,,,Dusty Rose,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_20287,,,,TRUE,,,InStock,1.5,,,,Bone,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13919,,,,TRUE,,,InStock,1.5,,,,Sky Blue,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_10783,,,2.0,TRUE,,,InStock,1.5,,,,Black,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13918,,,,TRUE,,,InStock,1.5,,,,Sky Blue,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_10785,,,,TRUE,,,InStock,1.5,,,,Carbon Grey,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_20284,,,,TRUE,,,InStock,1.5,,,,Bone,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_20278,,,,TRUE,,,InStock,1.5,,,,Team Red,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_10780,,,,TRUE,,,InStock,1.5,,,,Black,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13917,,,,TRUE,,,InStock,1.5,,,,Sky Blue,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13921,,,2.0,TRUE,,,InStock,1.5,,,,Sky Blue,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_20286,,,,TRUE,,,InStock,1.5,,,,Bone,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13915,,,2.0,TRUE,,,InStock,1.5,,,,Purple,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_10782,,,,TRUE,,,InStock,1.5,,,,Black,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13887,,,,TRUE,,,InStock,1.5,,,,Dusty Rose,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13911,,,,TRUE,,,InStock,1.5,,,,Purple,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_10788,,,2.0,TRUE,,,InStock,1.5,,,,Carbon Grey,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_10781,,,,TRUE,,,InStock,1.5,,,,Black,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13888,,,,TRUE,,,InStock,1.5,,,,Dusty Rose,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_20281,,,,TRUE,,,InStock,1.5,,,,Team Red,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_16165,,,,TRUE,,,InStock,1.5,,,,Forest Green,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_20288,,,2.0,TRUE,,,InStock,1.5,,,,Bone,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_16163,,,,TRUE,,,InStock,1.5,,,,Forest Green,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13907,,,,TRUE,,,InStock,1.5,,,,Team Royal,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_10786,,,,TRUE,,,InStock,1.5,,,,Carbon Grey,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13889,,,,TRUE,,,InStock,1.5,,,,Dusty Rose,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_20279,,,,TRUE,,,InStock,1.5,,,,Team Red,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_3d7730aa-d450-4824-a6be-de8ca4729437,Variant,,,,,6790390F0DBD5_13914,,,,TRUE,,,InStock,1.5,,,,Purple,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acfac3c6-18e4-4631-8c2a-12d0392839bc,Product,Europa Flower Crew neck sweatshirt,"Flowers do not look at other flowers. They just bloom. <br>
",e13df5_b12876c112534027afdfcec4f3939aef~mv2.jpg;e13df5_c75220d686e248638d682f0b83a2cf4f~mv2.jpg;e13df5_1f473fa1e08241c9b06829e421ff47a2~mv2.jpg;e13df5_0bd59b1e6d22471b81696b884041df12~mv2.jpg;e13df5_afc53d1696824378b5dcc852685ff8af~mv2.jpg;e13df5_7e786f6bdb8e4f4980e25fb259a996de~mv2.jpg,Merchandise,,,23.35,,TRUE,PERCENT,0.0,InStock,,,Color,DROP_DOWN,Black;White,Size,DROP_DOWN,S;M;L;XL;2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acfac3c6-18e4-4631-8c2a-12d0392839bc,Variant,,,,,678B5AD9F282B_20481,,,,TRUE,,,InStock,1.0,,,,White,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acfac3c6-18e4-4631-8c2a-12d0392839bc,Variant,,,,,678B5AD9F282B_20478,,,,TRUE,,,InStock,1.0,,,,Black,,,XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acfac3c6-18e4-4631-8c2a-12d0392839bc,Variant,,,,,678B5AD9F282B_20471,,,,TRUE,,,InStock,1.0,,,,White,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acfac3c6-18e4-4631-8c2a-12d0392839bc,Variant,,,,,678B5AD9F282B_20468,,,,TRUE,,,InStock,1.0,,,,Black,,,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acfac3c6-18e4-4631-8c2a-12d0392839bc,Variant,,,,,678B5AD9F282B_20483,,,2.0,TRUE,,,InStock,1.0,,,,Black,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acfac3c6-18e4-4631-8c2a-12d0392839bc,Variant,,,,,678B5AD9F282B_20476,,,,TRUE,,,InStock,1.0,,,,White,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acfac3c6-18e4-4631-8c2a-12d0392839bc,Variant,,,,,678B5AD9F282B_20473,,,,TRUE,,,InStock,1.0,,,,Black,,,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acfac3c6-18e4-4631-8c2a-12d0392839bc,Variant,,,,,678B5AD9F282B_20486,,,2.0,TRUE,,,InStock,1.0,,,,White,,,2XL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acfac3c6-18e4-4631-8c2a-12d0392839bc,Variant,,,,,678B5AD9F282B_20463,,,,TRUE,,,InStock,1.0,,,,Black,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_acfac3c6-18e4-4631-8c2a-12d0392839bc,Variant,,,,,678B5AD9F282B_20466,,,,TRUE,,,InStock,1.0,,,,White,,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
